Date,Price,,,
8/08/07,24.3,,,
7/08/07,24.3,,,
6/08/07,24.59,,,
3/08/07,25.94,,,
2/08/07,27.16,,,
1/08/07,27.44,,,
31/07/07,28.07,,,
30/07/07,32.24,,,
27/07/07,30.47,,,
26/07/07,29.83,,,
25/07/07,29.21,,,
24/07/07,30.22,,,
23/07/07,31.15,,,
20/07/07,30.31,,,
19/07/07,28.77,,,
18/07/07,28.03,,,
17/07/07,30.66,,,
16/07/07,31,,,
13/07/07,29.98,,,
12/07/07,28.28,,,
11/07/07,29.3,,,
10/07/07,27.27,,,
9/07/07,29.97,,,
6/07/07,29.77,,,
5/07/07,24.44,,,
4/07/07,23.43,,,
3/07/07,22.28,,,
2/07/07,23.85,,,
29/06/07,21.36,,,
28/06/07,18.93,,,
27/06/07,18.31,,,
26/06/07,18.11,,,
25/06/07,17.95,,,
22/06/07,17.88,,,
21/06/07,17.85,,,
20/06/07,17.85,,,
19/06/07,18.03,,,
18/06/07,18.29,,,
15/06/07,17.95,,,
14/06/07,17.57,,,
13/06/07,17.8,,,
12/06/07,18.57,,,
11/06/07,18.81,,,
8/06/07,19.19,,,
7/06/07,20.2,,,
6/06/07,20.7,,,
5/06/07,21.09,,,
4/06/07,20.5,,,
1/06/07,19.79,,,
31/05/07,20.88,,,
30/05/07,22.65,,,
29/05/07,23.27,,,
28/05/07,23.84,,,
25/05/07,23.84,,,
24/05/07,24.59,,,
23/05/07,23.32,,,
22/05/07,21.98,,,
21/05/07,22.38,,,
18/05/07,24.26,,,
17/05/07,24.57,,,
16/05/07,23.92,,,
15/05/07,25.11,,,
14/05/07,25.87,,,
11/05/07,23.32,,,
10/05/07,22.31,,,
9/05/07,23.16,,,
8/05/07,22.31,,,
7/05/07,20.19,,,
4/05/07,20.19,,,
3/05/07,21.44,,,
2/05/07,19.77,,,
1/05/07,19.19,,,
30/04/07,17.15,,,
27/04/07,14.95,,,
26/04/07,14.52,,,
25/04/07,14.72,,,
24/04/07,14.73,,,
23/04/07,15.01,,,
20/04/07,15.65,,,
19/04/07,15.95,,,
18/04/07,16.41,,,
17/04/07,16.81,,,
16/04/07,17.33,,,
13/04/07,17.06,,,
12/04/07,16.95,,,
11/04/07,17.52,,,
10/04/07,17.21,,,
9/04/07,17.44,,,
5/04/07,17.44,,,
4/04/07,18.62,,,
3/04/07,19.58,,,
2/04/07,20.09,,,
30/03/07,20.29,,,
29/03/07,21.21,,,
28/03/07,20.79,,,
27/03/07,19.18,,,
26/03/07,19.29,,,
23/03/07,18.42,,,
22/03/07,18.19,,,
21/03/07,18.19,,,
20/03/07,18.33,,,
19/03/07,19.28,,,
16/03/07,21.16,,,
15/03/07,21.52,,,
14/03/07,20.92,,,
13/03/07,20.58,,,
12/03/07,20.68,,,
9/03/07,20.03,,,
8/03/07,20.07,,,
7/03/07,19.47,,,
6/03/07,19.54,,,
5/03/07,19.3,,,
2/03/07,21.69,,,
1/03/07,23.24,,,
28/02/07,18.81,,,
27/02/07,18.89,,,
26/02/07,19.5,,,
23/02/07,17.81,,,
22/02/07,16.62,,,
21/02/07,16.03,,,
20/02/07,16.52,,,
19/02/07,17.27,,,
16/02/07,18.14,,,
15/02/07,18.59,,,
14/02/07,17.2,,,
13/02/07,17.41,,,
12/02/07,18.47,,,
9/02/07,20.39,,,
8/02/07,20.81,,,
7/02/07,21.04,,,
6/02/07,20.86,,,
5/02/07,21.27,,,
2/02/07,21.26,,,
1/02/07,22.66,,,
31/01/07,23.27,,,
30/01/07,23.86,,,
29/01/07,24.3,,,
26/01/07,24.68,,,
25/01/07,26.98,,,
24/01/07,27.25,,,
23/01/07,28.25,,,
22/01/07,28.95,,,
19/01/07,30.63,,,
18/01/07,30.8,,,
17/01/07,31.41,,,
16/01/07,33.11,,,
15/01/07,31.86,,,
12/01/07,31.13,,,
11/01/07,30.91,,,
10/01/07,30.48,,,
9/01/07,30.51,,,
8/01/07,30.29,,,
5/01/07,31.41,,,
4/01/07,33.14,,,
3/01/07,32.06,,,
2/01/07,30.78,,,
29/12/06,32.22,,,
28/12/06,32.89,,,
27/12/06,33.45,,,
26/12/06,36.49,,,
22/12/06,36.49,,,
21/12/06,37.61,,,
20/12/06,39.97,,,
19/12/06,41.01,,,
18/12/06,39.45,,,
15/12/06,41.11,,,
14/12/06,40.81,,,
13/12/06,39.97,,,
12/12/06,39.76,,,
11/12/06,41.54,,,
8/12/06,43.06,,,
7/12/06,44.6,,,
6/12/06,41.99,,,
5/12/06,42.93,,,
4/12/06,43.31,,,
1/12/06,45.3,,,
30/11/06,46.89,,,
29/11/06,38.12,,,
28/11/06,38.14,,,
27/11/06,38.17,,,
24/11/06,42.84,,,
23/11/06,43.6,,,
22/11/06,44.44,,,
21/11/06,45.32,,,
20/11/06,47.34,,,
17/11/06,47.31,,,
16/11/06,47.29,,,
15/11/06,48.02,,,
14/11/06,49.53,,,
13/11/06,49.6,,,
10/11/06,53.07,,,
9/11/06,53.53,,,
8/11/06,53.81,,,
7/11/06,53.35,,,
6/11/06,53.7,,,
3/11/06,53.83,,,
2/11/06,54.81,,,
1/11/06,55.41,,,
30/10/06,44.45,,,
27/10/06,44.95,,,
26/10/06,44.15,,,
25/10/06,42.62,,,
24/10/06,44.59,,,
23/10/06,45.16,,,
20/10/06,46.05,,,
19/10/06,46.61,,,
18/10/06,47.42,,,
17/10/06,48.44,,,
16/10/06,49.74,,,
13/10/06,52.06,,,
12/10/06,52.19,,,
11/10/06,53.7,,,
10/10/06,51.91,,,
9/10/06,52.57,,,
6/10/06,52.38,,,
5/10/06,52.17,,,
4/10/06,51.38,,,
3/10/06,50.14,,,
2/10/06,51.57,,,
29/09/06,54.82,,,
28/09/06,34,,,
27/09/06,33.46,,,
26/09/06,34.86,,,
25/09/06,35.53,,,
22/09/06,34.96,,,
21/09/06,36.46,,,
20/09/06,37.74,,,
19/09/06,38.74,,,
18/09/06,38.94,,,
15/09/06,41.28,,,
14/09/06,42.46,,,
13/09/06,42.21,,,
12/09/06,41.98,,,
11/09/06,41.36,,,
8/09/06,41.01,,,
7/09/06,40.81,,,
6/09/06,40.76,,,
5/09/06,40.55,,,
4/09/06,40.82,,,
1/09/06,41.93,,,
31/08/06,43.46,,,
30/08/06,32.62,,,
29/08/06,32.96,,,
28/08/06,34.06,,,
25/08/06,34.06,,,
24/08/06,34.34,,,
23/08/06,34.81,,,
22/08/06,35.17,,,
21/08/06,35.12,,,
18/08/06,35.08,,,
17/08/06,35.21,,,
16/08/06,34.75,,,
15/08/06,35,,,
14/08/06,35.15,,,
11/08/06,35.53,,,
10/08/06,36.31,,,
9/08/06,36.12,,,
8/08/06,36.54,,,
7/08/06,37.11,,,
4/08/06,37.2,,,
3/08/06,37.33,,,
2/08/06,37.58,,,
1/08/06,37.01,,,
31/07/06,37.71,,,
28/07/06,41.34,,,
27/07/06,41.63,,,
26/07/06,41.41,,,
25/07/06,41.48,,,
24/07/06,41.35,,,
21/07/06,40.92,,,
20/07/06,40.63,,,
19/07/06,40.76,,,
18/07/06,41.7,,,
17/07/06,40.86,,,
14/07/06,40.77,,,
13/07/06,41.31,,,
12/07/06,40.62,,,
11/07/06,39.05,,,
10/07/06,40.64,,,
7/07/06,41.34,,,
6/07/06,39.91,,,
5/07/06,40.11,,,
4/07/06,39,,,
3/07/06,38.79,,,
30/06/06,39.57,,,
29/06/06,37.05,,,
28/06/06,36.93,,,
27/06/06,36.9,,,
26/06/06,35.94,,,
23/06/06,36.84,,,
22/06/06,36.95,,,
21/06/06,37.71,,,
20/06/06,38.1,,,
19/06/06,39,,,
16/06/06,37.93,,,
15/06/06,37.95,,,
14/06/06,38.07,,,
13/06/06,37.43,,,
12/06/06,38.68,,,
9/06/06,38.72,,,
8/06/06,38.27,,,
7/06/06,37.89,,,
6/06/06,38.5,,,
5/06/06,38.49,,,
2/06/06,39.35,,,
1/06/06,39.15,,,
31/05/06,38.8,,,
30/05/06,30.84,,,
26/05/06,33.13,,,
25/05/06,33.72,,,
24/05/06,34.02,,,
23/05/06,36.03,,,
22/05/06,36.83,,,
19/05/06,37.29,,,
18/05/06,38.68,,,
17/05/06,37.56,,,
16/05/06,37.53,,,
15/05/06,35.17,,,
12/05/06,33.79,,,
11/05/06,35.04,,,
10/05/06,35.58,,,
9/05/06,35.93,,,
8/05/06,36.52,,,
5/05/06,38.01,,,
4/05/06,37.81,,,
3/05/06,37.97,,,
2/05/06,38.39,,,
28/04/06,39.46,,,
27/04/06,39.96,,,
26/04/06,40.72,,,
25/04/06,40.61,,,
24/04/06,40.97,,,
21/04/06,40.42,,,
20/04/06,40.63,,,
19/04/06,40.71,,,
18/04/06,40.74,,,
13/04/06,41.94,,,
12/04/06,41.99,,,
11/04/06,41.89,,,
10/04/06,42.35,,,
7/04/06,42.4,,,
6/04/06,42.69,,,
5/04/06,42.77,,,
4/04/06,43.29,,,
3/04/06,43.69,,,
31/03/06,43.74,,,
30/03/06,47.85,,,
29/03/06,49.18,,,
28/03/06,48.9,,,
27/03/06,47.47,,,
24/03/06,46.9,,,
23/03/06,46.77,,,
22/03/06,49.38,,,
21/03/06,52.97,,,
20/03/06,55.21,,,
17/03/06,57.12,,,
16/03/06,55.05,,,
15/03/06,54.91,,,
14/03/06,57.62,,,
13/03/06,57.2,,,
10/03/06,48.43,,,
9/03/06,47.59,,,
8/03/06,48.02,,,
7/03/06,46.98,,,
6/03/06,45.79,,,
3/03/06,46.14,,,
2/03/06,46.02,,,
1/03/06,45.64,,,
28/02/06,45.02,,,
27/02/06,58.55,,,
24/02/06,62.62,,,
23/02/06,65.18,,,
22/02/06,67.38,,,
21/02/06,69.08,,,
20/02/06,67.54,,,
17/02/06,55.31,,,
16/02/06,52.2,,,
15/02/06,48.58,,,
14/02/06,49.33,,,
13/02/06,48.92,,,
10/02/06,53.03,,,
9/02/06,54.36,,,
8/02/06,55.95,,,
7/02/06,56.69,,,
6/02/06,59.13,,,
3/02/06,62.52,,,
2/02/06,61.8,,,
1/02/06,61.43,,,
31/01/06,61.44,,,
30/01/06,70.25,,,
27/01/06,63.62,,,
26/01/06,66.55,,,
25/01/06,66.83,,,
24/01/06,68.91,,,
23/01/06,77.87,,,
20/01/06,88.82,,,
19/01/06,76.55,,,
18/01/06,79.47,,,
17/01/06,69.96,,,
16/01/06,61.43,,,
13/01/06,63.54,,,
12/01/06,65.9,,,
11/01/06,68.12,,,
10/01/06,66.84,,,
9/01/06,66.06,,,
6/01/06,72.62,,,
5/01/06,77.92,,,
4/01/06,85.57,,,
3/01/06,86.37,,,
30/12/05,81.8,,,
29/12/05,79.79,,,
28/12/05,80.18,,,
23/12/05,83.48,,,
22/12/05,83.29,,,
21/12/05,85.48,,,
20/12/05,85.91,,,
19/12/05,85.28,,,
16/12/05,91.62,,,
15/12/05,92.76,,,
14/12/05,90.07,,,
13/12/05,98.56,,,
12/12/05,96.31,,,
9/12/05,88.23,,,
8/12/05,86.71,,,
7/12/05,95.71,,,
6/12/05,102.05,,,
5/12/05,104.05,,,
2/12/05,111.38,,,
1/12/05,106.45,,,
30/11/05,107.47,,,
29/11/05,101.99,,,
28/11/05,95.56,,,
25/11/05,100.28,,,
24/11/05,98.45,,,
23/11/05,99.62,,,
22/11/05,116.3,,,
21/11/05,90.72,,,
18/11/05,72.16,,,
17/11/05,68.28,,,
16/11/05,74.39,,,
15/11/05,79.4,,,
14/11/05,77.07,,,
11/11/05,73.3,,,
10/11/05,71.78,,,
9/11/05,69.45,,,
8/11/05,66.85,,,
7/11/05,59.4,,,
4/11/05,57.06,,,
3/11/05,57.32,,,
2/11/05,56.61,,,
1/11/05,58,,,
31/10/05,60,,,
28/10/05,44.84,,,
27/10/05,44.74,,,
26/10/05,44.6,,,
25/10/05,45.82,,,
24/10/05,46.47,,,
21/10/05,45.34,,,
20/10/05,44.59,,,
19/10/05,44.87,,,
18/10/05,45.22,,,
17/10/05,44.66,,,
14/10/05,44.68,,,
13/10/05,45.81,,,
12/10/05,45.85,,,
11/10/05,45.04,,,
10/10/05,44.74,,,
7/10/05,44.86,,,
6/10/05,45.05,,,
5/10/05,45.39,,,
4/10/05,45.57,,,
3/10/05,47.44,,,
30/09/05,48.52,,,
29/09/05,35.21,,,
28/09/05,34.97,,,
27/09/05,35.6,,,
26/09/05,34.96,,,
23/09/05,35.7,,,
22/09/05,35.88,,,
21/09/05,36.67,,,
20/09/05,37.62,,,
19/09/05,38.44,,,
16/09/05,38.53,,,
15/09/05,39.18,,,
14/09/05,39.09,,,
13/09/05,38.42,,,
12/09/05,38.16,,,
9/09/05,38.41,,,
8/09/05,38.67,,,
7/09/05,38.56,,,
6/09/05,38.52,,,
5/09/05,38.7,,,
2/09/05,40.33,,,
1/09/05,40.81,,,
31/08/05,40.78,,,
30/08/05,31.26,,,
26/08/05,31.01,,,
25/08/05,30.9,,,
24/08/05,31.16,,,
23/08/05,31.19,,,
22/08/05,31.48,,,
19/08/05,31.58,,,
18/08/05,31.52,,,
17/08/05,31.45,,,
16/08/05,31.15,,,
15/08/05,31.37,,,
12/08/05,31.6,,,
11/08/05,31.68,,,
10/08/05,31.7,,,
9/08/05,31.87,,,
8/08/05,32.39,,,
5/08/05,33.16,,,
4/08/05,33.14,,,
3/08/05,33.32,,,
2/08/05,33.56,,,
1/08/05,34.09,,,
29/07/05,34.86,,,
28/07/05,33.92,,,
27/07/05,34.03,,,
26/07/05,34.11,,,
25/07/05,33.68,,,
22/07/05,33.17,,,
21/07/05,33.12,,,
20/07/05,33.1,,,
19/07/05,33.04,,,
18/07/05,32.95,,,
15/07/05,32.41,,,
14/07/05,32.11,,,
13/07/05,31.82,,,
12/07/05,32.14,,,
11/07/05,31.91,,,
8/07/05,31.89,,,
7/07/05,32.21,,,
6/07/05,32.06,,,
5/07/05,31.77,,,
4/07/05,31.45,,,
1/07/05,31.6,,,
30/06/05,32.03,,,
29/06/05,26.29,,,
28/06/05,27.36,,,
27/06/05,27.34,,,
24/06/05,27.37,,,
23/06/05,27.49,,,
22/06/05,27.58,,,
21/06/05,27.66,,,
20/06/05,27.37,,,
17/06/05,27.87,,,
16/06/05,27.71,,,
15/06/05,27.39,,,
14/06/05,27.15,,,
13/06/05,27.36,,,
10/06/05,27.9,,,
9/06/05,28.04,,,
8/06/05,28.22,,,
7/06/05,28.45,,,
6/06/05,28.67,,,
3/06/05,28.56,,,
2/06/05,28.57,,,
1/06/05,29.32,,,
31/05/05,29.67,,,
27/05/05,31.35,,,
26/05/05,30.94,,,
25/05/05,30.27,,,
24/05/05,30.06,,,
23/05/05,30.01,,,
20/05/05,30.11,,,
19/05/05,30.44,,,
18/05/05,30.5,,,
17/05/05,30.27,,,
16/05/05,30.05,,,
13/05/05,30.53,,,
12/05/05,29.93,,,
11/05/05,30.03,,,
10/05/05,30.51,,,
9/05/05,30.47,,,
6/05/05,30.02,,,
5/05/05,29.62,,,
4/05/05,29.54,,,
3/05/05,29.66,,,
29/04/05,29.19,,,
28/04/05,29.4,,,
27/04/05,29.81,,,
26/04/05,30.32,,,
25/04/05,30.61,,,
22/04/05,30.46,,,
21/04/05,30.75,,,
20/04/05,30.99,,,
19/04/05,30.45,,,
18/04/05,30.18,,,
15/04/05,29.77,,,
14/04/05,30.03,,,
13/04/05,29.96,,,
12/04/05,29.62,,,
11/04/05,29.12,,,
8/04/05,28.95,,,
7/04/05,29.72,,,
6/04/05,29.82,,,
5/04/05,29.94,,,
4/04/05,30.05,,,
1/04/05,29.89,,,
31/03/05,29.98,,,
30/03/05,31.11,,,
29/03/05,30.91,,,
24/03/05,31.62,,,
23/03/05,31.33,,,
22/03/05,31.93,,,
21/03/05,30.37,,,
18/03/05,29.9,,,
17/03/05,30.48,,,
16/03/05,30.46,,,
15/03/05,30.56,,,
14/03/05,30.3,,,
11/03/05,30.42,,,
10/03/05,31.05,,,
9/03/05,33.39,,,
8/03/05,32.77,,,
7/03/05,31.17,,,
4/03/05,32.08,,,
3/03/05,33.48,,,
2/03/05,30.62,,,
1/03/05,30.15,,,
28/02/05,30.38,,,
25/02/05,38.98,,,
24/02/05,36.42,,,
23/02/05,32.98,,,
22/02/05,34.2,,,
21/02/05,29.5,,,
18/02/05,29.25,,,
17/02/05,29.87,,,
16/02/05,28.73,,,
15/02/05,28.39,,,
14/02/05,27.74,,,
11/02/05,27.21,,,
10/02/05,27.23,,,
9/02/05,26.98,,,
8/02/05,26.78,,,
7/02/05,26.52,,,
4/02/05,27.03,,,
3/02/05,27.9,,,
2/02/05,28.49,,,
1/02/05,28.46,,,
31/01/05,28.58,,,
28/01/05,29.32,,,
27/01/05,29.58,,,
26/01/05,29.97,,,
25/01/05,30.49,,,
24/01/05,31.24,,,
21/01/05,30.99,,,
20/01/05,31.1,,,
19/01/05,30.77,,,
18/01/05,30.11,,,
17/01/05,30.84,,,
14/01/05,31,,,
13/01/05,30.81,,,
12/01/05,30.56,,,
11/01/05,31.66,,,
10/01/05,32.48,,,
7/01/05,32.31,,,
6/01/05,31.98,,,
5/01/05,31.49,,,
4/01/05,31.38,,,
31/12/04,33.78,,,
30/12/04,32.98,,,
29/12/04,33.01,,,
24/12/04,33.72,,,
23/12/04,34.42,,,
22/12/04,34.84,,,
21/12/04,35.4,,,
20/12/04,35.89,,,
17/12/04,35.17,,,
16/12/04,35.62,,,
15/12/04,36.06,,,
14/12/04,35.72,,,
13/12/04,35.64,,,
10/12/04,36.36,,,
9/12/04,37.63,,,
8/12/04,38.01,,,
7/12/04,38.68,,,
6/12/04,38.75,,,
3/12/04,38.78,,,
2/12/04,39,,,
1/12/04,40.34,,,
30/11/04,43.11,,,
29/11/04,34.6,,,
26/11/04,33.84,,,
25/11/04,34.33,,,
24/11/04,34.29,,,
23/11/04,34.71,,,
22/11/04,33.9,,,
19/11/04,34.79,,,
18/11/04,35,,,
17/11/04,35.7,,,
16/11/04,36.73,,,
15/11/04,36.89,,,
12/11/04,37.49,,,
11/11/04,37.48,,,
10/11/04,37.35,,,
9/11/04,38.41,,,
8/11/04,38.23,,,
5/11/04,39.4,,,
4/11/04,39.5,,,
3/11/04,39.94,,,
2/11/04,41.66,,,
1/11/04,40.92,,,
29/10/04,40.29,,,
28/10/04,30.51,,,
27/10/04,30.95,,,
26/10/04,31.76,,,
25/10/04,31.07,,,
22/10/04,32.54,,,
21/10/04,33.39,,,
20/10/04,35.02,,,
19/10/04,35.71,,,
18/10/04,35.75,,,
15/10/04,35.99,,,
14/10/04,36.32,,,
13/10/04,37.85,,,
12/10/04,35.86,,,
11/10/04,36.91,,,
8/10/04,39.47,,,
7/10/04,41.76,,,
6/10/04,39.42,,,
5/10/04,42.71,,,
4/10/04,40.74,,,
1/10/04,39.07,,,
30/09/04,39.22,,,
29/09/04,27.8,,,
28/09/04,27.49,,,
27/09/04,26.88,,,
24/09/04,28.53,,,
23/09/04,29.18,,,
22/09/04,29.65,,,
21/09/04,29.35,,,
20/09/04,27.14,,,
17/09/04,26.87,,,
16/09/04,27.94,,,
15/09/04,28.08,,,
14/09/04,28.86,,,
13/09/04,28.25,,,
10/09/04,27.23,,,
9/09/04,27.02,,,
8/09/04,27.27,,,
7/09/04,27.36,,,
6/09/04,26.53,,,
3/09/04,28.7,,,
2/09/04,29.89,,,
1/09/04,30.13,,,
31/08/04,29.61,,,
27/08/04,25.02,,,
26/08/04,24.38,,,
25/08/04,24.31,,,
24/08/04,24.39,,,
23/08/04,23.32,,,
20/08/04,22.53,,,
19/08/04,21.76,,,
18/08/04,21.37,,,
17/08/04,21.35,,,
16/08/04,21.07,,,
13/08/04,20.84,,,
12/08/04,20.65,,,
11/08/04,20.78,,,
10/08/04,20.85,,,
9/08/04,20.88,,,
6/08/04,20.77,,,
5/08/04,20.81,,,
4/08/04,20.72,,,
3/08/04,20.72,,,
2/08/04,20.66,,,
30/07/04,20.86,,,
29/07/04,21.11,,,
28/07/04,20.99,,,
27/07/04,20.83,,,
26/07/04,21.13,,,
23/07/04,21.52,,,
22/07/04,21.4,,,
21/07/04,21.3,,,
20/07/04,21.35,,,
19/07/04,21.35,,,
16/07/04,21.52,,,
15/07/04,21.41,,,
14/07/04,21.37,,,
13/07/04,21.26,,,
12/07/04,21.3,,,
9/07/04,21.25,,,
8/07/04,21.28,,,
7/07/04,21.43,,,
6/07/04,21.44,,,
5/07/04,21.63,,,
2/07/04,21.82,,,
1/07/04,22.3,,,
30/06/04,22.34,,,
29/06/04,19.78,,,
28/06/04,20.24,,,
25/06/04,20.6,,,
24/06/04,20.7,,,
23/06/04,20.64,,,
22/06/04,20.6,,,
21/06/04,20.65,,,
18/06/04,20.66,,,
17/06/04,20.61,,,
16/06/04,20.55,,,
15/06/04,20.55,,,
14/06/04,20.44,,,
11/06/04,20.47,,,
10/06/04,20.47,,,
9/06/04,20.61,,,
8/06/04,20.68,,,
7/06/04,20.44,,,
4/06/04,20.44,,,
3/06/04,20.73,,,
2/06/04,20.51,,,
1/06/04,20.76,,,
28/05/04,21.33,,,
27/05/04,21.11,,,
26/05/04,21.02,,,
25/05/04,21.17,,,
24/05/04,21.4,,,
21/05/04,20.87,,,
20/05/04,21.07,,,
19/05/04,20.78,,,
18/05/04,20.82,,,
17/05/04,20.89,,,
14/05/04,20.93,,,
13/05/04,21.13,,,
12/05/04,21.73,,,
11/05/04,21.45,,,
10/05/04,20.68,,,
7/05/04,20.4,,,
6/05/04,20.26,,,
5/05/04,20.24,,,
4/05/04,20.19,,,
30/04/04,19.98,,,
29/04/04,19.97,,,
28/04/04,20.07,,,
27/04/04,19.96,,,
26/04/04,19.5,,,
23/04/04,19.7,,,
22/04/04,19.68,,,
21/04/04,19.62,,,
20/04/04,19.62,,,
19/04/04,19.98,,,
16/04/04,19.97,,,
15/04/04,19.63,,,
14/04/04,19.49,,,
13/04/04,19.89,,,
8/04/04,20.4,,,
7/04/04,20.49,,,
6/04/04,20.04,,,
5/04/04,19.53,,,
2/04/04,18.83,,,
1/04/04,18.88,,,
31/03/04,18.86,,,
30/03/04,19.85,,,
29/03/04,19.61,,,
26/03/04,19.26,,,
25/03/04,19.38,,,
24/03/04,19.63,,,
23/03/04,19.54,,,
22/03/04,19.61,,,
19/03/04,19.93,,,
18/03/04,20.13,,,
17/03/04,19.9,,,
16/03/04,19.86,,,
15/03/04,19.89,,,
12/03/04,19.61,,,
11/03/04,19.56,,,
10/03/04,19.99,,,
9/03/04,20.87,,,
8/03/04,20.82,,,
5/03/04,20.32,,,
4/03/04,20.35,,,
3/03/04,20.12,,,
2/03/04,20.24,,,
1/03/04,20.14,,,
27/02/04,19.81,,,
26/02/04,21.5,,,
25/02/04,21.48,,,
24/02/04,21.33,,,
23/02/04,21.39,,,
20/02/04,21.81,,,
19/02/04,21.73,,,
18/02/04,21.82,,,
17/02/04,21.82,,,
16/02/04,21.59,,,
13/02/04,21.49,,,
12/02/04,21.24,,,
11/02/04,21.24,,,
10/02/04,21,,,
9/02/04,21.24,,,
6/02/04,21.64,,,
5/02/04,21.77,,,
4/02/04,21.3,,,
3/02/04,21.13,,,
2/02/04,21.48,,,
30/01/04,21.56,,,
29/01/04,22.98,,,
28/01/04,23.75,,,
27/01/04,24.5,,,
26/01/04,25.95,,,
23/01/04,29.56,,,
22/01/04,28.65,,,
21/01/04,29.56,,,
20/01/04,28.06,,,
19/01/04,27.22,,,
16/01/04,25.28,,,
15/01/04,26,,,
14/01/04,26.74,,,
13/01/04,27.55,,,
12/01/04,29.01,,,
9/01/04,30.24,,,
8/01/04,29.3,,,
7/01/04,28.91,,,
6/01/04,28.49,,,
5/01/04,30.11,,,
2/01/04,31.54,,,
31/12/03,32.19,,,
30/12/03,33.06,,,
29/12/03,33.25,,,
24/12/03,32.32,,,
23/12/03,32.22,,,
22/12/03,32.25,,,
19/12/03,33.08,,,
18/12/03,33.33,,,
17/12/03,33.21,,,
16/12/03,33.51,,,
15/12/03,33.24,,,
12/12/03,32.5,,,
11/12/03,32.45,,,
10/12/03,32.74,,,
9/12/03,32.55,,,
8/12/03,33.47,,,
5/12/03,33.69,,,
4/12/03,33.75,,,
3/12/03,32.39,,,
2/12/03,31.94,,,
1/12/03,33.03,,,
28/11/03,33.83,,,
27/11/03,32.02,,,
26/11/03,32.21,,,
25/11/03,32.02,,,
24/11/03,31.51,,,
21/11/03,30.74,,,
20/11/03,31.38,,,
19/11/03,30.99,,,
18/11/03,30.55,,,
17/11/03,30.49,,,
14/11/03,31.28,,,
13/11/03,30.85,,,
12/11/03,32.27,,,
11/11/03,31.69,,,
10/11/03,29.87,,,
7/11/03,33.14,,,
6/11/03,35.3,,,
5/11/03,35.6,,,
4/11/03,33.84,,,
3/11/03,33.03,,,
31/10/03,31.19,,,
30/10/03,29.81,,,
29/10/03,32.32,,,
28/10/03,32.98,,,
27/10/03,30.04,,,
24/10/03,27.7,,,
23/10/03,26.99,,,
22/10/03,26.63,,,
21/10/03,26.78,,,
20/10/03,26.35,,,
17/10/03,25.27,,,
16/10/03,25.25,,,
15/10/03,25.14,,,
14/10/03,24.86,,,
13/10/03,24.72,,,
10/10/03,24.6,,,
9/10/03,24.54,,,
8/10/03,24.48,,,
7/10/03,24.39,,,
6/10/03,24.35,,,
3/10/03,24.31,,,
2/10/03,24.41,,,
1/10/03,24.26,,,
30/09/03,24.16,,,
29/09/03,19.02,,,
26/09/03,18.82,,,
25/09/03,18.63,,,
24/09/03,18.88,,,
23/09/03,19.36,,,
22/09/03,19.1,,,
19/09/03,18.89,,,
18/09/03,18.81,,,
17/09/03,18.81,,,
16/09/03,18.51,,,
15/09/03,18.62,,,
12/09/03,18.88,,,
11/09/03,19.1,,,
10/09/03,19.19,,,
9/09/03,19,,,
8/09/03,18.72,,,
5/09/03,18.75,,,
4/09/03,18.65,,,
3/09/03,18.62,,,
2/09/03,18.88,,,
1/09/03,19.27,,,
29/08/03,19.4,,,
28/08/03,13.46,,,
27/08/03,13.84,,,
26/08/03,14.08,,,
22/08/03,14.45,,,
21/08/03,14.7,,,
20/08/03,14.72,,,
19/08/03,14.71,,,
18/08/03,14.8,,,
15/08/03,14.67,,,
14/08/03,14.71,,,
13/08/03,14.8,,,
12/08/03,15,,,
11/08/03,15.26,,,
8/08/03,15.25,,,
7/08/03,15.51,,,
6/08/03,15.23,,,
5/08/03,15.26,,,
4/08/03,15.16,,,
1/08/03,15.87,,,
31/07/03,15.88,,,
30/07/03,16.18,,,
29/07/03,16.52,,,
28/07/03,16.7,,,
25/07/03,16.86,,,
24/07/03,16.79,,,
23/07/03,16.62,,,
22/07/03,16.55,,,
21/07/03,16.59,,,
18/07/03,16.63,,,
17/07/03,16.55,,,
16/07/03,16.58,,,
15/07/03,16.62,,,
14/07/03,16.66,,,
11/07/03,16.53,,,
10/07/03,16.53,,,
9/07/03,16.51,,,
8/07/03,16.64,,,
7/07/03,16.86,,,
4/07/03,17.02,,,
3/07/03,17.14,,,
2/07/03,17.17,,,
1/07/03,17.03,,,
30/06/03,16.83,,,
27/06/03,17.06,,,
26/06/03,16.9,,,
25/06/03,16.47,,,
24/06/03,16.6,,,
23/06/03,16.92,,,
20/06/03,16.85,,,
19/06/03,16.97,,,
18/06/03,17.05,,,
17/06/03,16.94,,,
16/06/03,16.97,,,
13/06/03,16.9,,,
12/06/03,17,,,
11/06/03,17.04,,,
10/06/03,16.88,,,
9/06/03,16.81,,,
6/06/03,16.94,,,
5/06/03,16.65,,,
4/06/03,16.62,,,
3/06/03,16.44,,,
2/06/03,16.11,,,
30/05/03,16.4,,,
29/05/03,16.06,,,
28/05/03,16.03,,,
27/05/03,16.38,,,
23/05/03,16.66,,,
22/05/03,16.55,,,
21/05/03,17.02,,,
20/05/03,17.7,,,
19/05/03,17.58,,,
16/05/03,16.72,,,
15/05/03,16.37,,,
14/05/03,16.31,,,
13/05/03,16.19,,,
