DATE,WTI_HH,WTI_B,WTI_NBP,WTI_NCF,WTI_RCF,HH_B,HH_NBP,HH_NCF,HH_RCF,B_NBP,B_NCF,B_RCF,NBP_NCF,NBP_RCF,NCF_RCF
3/02/09,8.109126984126984,0.9271778584392014,4.815471644990091,0.5377631578947368,0.5485906040268456,0.11433756805807622,0.5938335476082717,0.06631578947368422,0.0676510067114094,5.193687059240598,0.58,0.5916778523489933,0.11167403684210529,0.11392250738255036,1.0201342281879195
4/02/09,8.037924151696608,0.9121177802944508,4.788553950527876,0.5246905537459284,0.5316171617161717,0.11347678369195922,0.595745102859316,0.06527687296416938,0.06613861386138614,5.249929399448862,0.575244299674267,0.5828382838283829,0.10957181628664496,0.1110183089108911,1.0132013201320131
5/02/09,8.50206611570248,0.8857081360309944,4.75298275078455,0.5299420476497102,0.5361563517915309,0.10417563495479983,0.5590385544057649,0.06233097231165485,0.06306188925081432,5.366308106961124,0.5983258209916291,0.6053420195439739,0.11149673277527367,0.11280418631921825,1.011726384364821
6/02/09,8.616702355460387,0.8708071845920796,4.663645032638562,0.5165596919127086,0.5142492012779553,0.10106037654187405,0.5412331586088986,0.059948652118100125,0.059680511182108625,5.3555426679480105,0.5931964056482669,0.5905431309904153,0.11076308087291399,0.11026765495207667,0.9955271565495208
9/02/09,8.315126050420169,0.8600608431116905,4.457756896824552,0.49474999999999997,0.4892459826946847,0.10343328987396783,0.5361021432259947,0.0595,0.05883807169344869,5.183071561189133,0.57525,0.56885043263288,0.11098631249999999,0.10975160692212607,0.9888751545117428
10/02/09,7.756198347107438,0.8415153553015019,4.5765596126392145,0.4776081424936387,0.4797444089456869,0.10849585294776956,0.5900519053056419,0.06157760814249364,0.06185303514376997,5.43847427596791,0.567557251908397,0.5700958466453674,0.10435964631043257,0.10482643067092652,1.0044728434504793
11/02/09,7.677350427350428,0.811427280939476,4.857466283938521,0.46064102564102566,0.4718319107025607,0.1056910569105691,0.632700868600954,0.06,0.06145764937623111,5.986323602916719,0.5676923076923077,0.581483913328956,0.09483154358974358,0.09713539592908732,1.0242941562705186
12/02/09,7.194503171247357,0.7621500559910415,5.155496001134905,0.441948051948052,0.4390967741935484,0.1059350503919373,0.7165881894025302,0.06142857142857144,0.061032258064516134,6.7644107096877315,0.5798701298701299,0.5761290322580644,0.08572367272727274,0.08517061677419357,0.9935483870967742
17/02/09,8.036781609195403,0.8520594686814525,6.027853926753712,0.45197155785391085,0.46,0.10601998537655373,0.750033311824332,0.05623787976729153,0.057236842105263155,7.0744521342878945,0.5304460245636716,0.5398684210526316,0.07498050937297997,0.0763124,1.0177631578947368
18/02/09,7.9701149425287365,0.8766118836915299,5.754343475384456,0.4502597402597403,0.4561842105263158,0.10998735777496839,0.7219900235916464,0.05649350649350649,0.057236842105263155,6.564300099551636,0.5136363636363636,0.5203947368421052,0.07824693506493506,0.0792765,1.013157894736842
19/02/09,8.878923766816143,0.9430816861157418,7.015734165753736,0.5103092783505155,0.532258064516129,0.10621576565849011,0.7901559186682238,0.057474226804123715,0.05994623655913978,7.43915852575756,0.5411082474226805,0.5643817204301075,0.07273782989690722,0.0758663387096774,1.0430107526881718
20/02/09,9.346793349168646,0.9393650035808069,7.280009401294989,0.5070876288659795,0.5306810519217802,0.10050131296252089,0.7788777529720942,0.05425257731958763,0.05677680377612946,7.7499261453684145,0.5398195876288661,0.5649359406608226,0.06965480412371132,0.07289565475387724,1.0465273095077543
23/02/09,8.903073286052008,0.9187606733349596,7.637870044257461,0.49100391134289434,0.5322968197879858,0.10319590143937546,0.8578914043337511,0.05514993481095176,0.05978798586572439,8.313231362562755,0.5344198174706649,0.5793639575971732,0.06428544980443285,0.06969178798586573,1.0840989399293286
24/02/09,9.23040380047506,0.9143529411764706,7.71755266594178,0.5113157894736842,0.5559370529327611,0.09905882352941177,0.8361013052911708,0.05539473684210526,0.06022889842632331,8.440452606858612,0.5592105263157895,0.6080114449213161,0.06625361842105264,0.07203540772532188,1.0872675250357653
25/02/09,9.914285714285715,0.9401670806051028,8.453680873547023,0.5489782465392222,0.596989247311828,0.09482953262587492,0.852676745170449,0.05537244561634806,0.060215053763440864,8.991679296095045,0.5839156229400132,0.6349820788530466,0.06493955174686883,0.07061885304659499,1.0874551971326165
26/02/09,10.583333333333334,0.9284024940872931,8.308593556379753,0.5692814765985498,0.6133522727272727,0.08772307030746077,0.7850639580831262,0.05379037574159526,0.05795454545454545,8.94934428687407,0.6131839156229401,0.660653409090909,0.0685171891891892,0.0738214318181818,1.0774147727272725
27/02/09,10.928217821782178,0.9525350593311758,9.197794029412941,0.6102280580511403,0.639855072463768,0.08716289104638619,0.8416554445940722,0.05583966827919835,0.05855072463768116,9.656121251716645,0.6406357982031791,0.6717391304347826,0.06634504492052523,0.06956614492753622,1.048550724637681
3/03/09,9.383747178329571,0.9512585812356978,8.530484590624567,0.6775876120619396,0.7606587374199452,0.10137299771167047,0.9090701644567437,0.07220863895680521,0.08106129917657823,8.967577017327248,0.7123064384678077,0.7996340347666973,0.07943131540342299,0.08916946386093322,1.1225983531564503
4/03/09,10.704491725768321,0.981786643538595,8.696078694595675,0.7256410256410257,0.7888501742160279,0.09171725932350391,0.8123766094995519,0.06778846153846155,0.07369337979094077,8.857401709248068,0.739102564102564,0.8034843205574913,0.083444625,0.09071332055749129,1.0871080139372822
5/03/09,10.317535545023697,0.9977085242896425,9.254101560640256,0.7068181818181818,0.7585365853658537,0.09670027497708523,0.896929457645886,0.0685064935064935,0.0735191637630662,9.275355813191107,0.7084415584415584,0.7602787456445993,0.07637890909090907,0.08196760975609753,1.0731707317073171
6/03/09,11.559796437659033,1.0129319955406912,9.938725775723235,0.7405052974735126,0.7887152777777777,0.08762541806020067,0.859766504481451,0.06405867970660147,0.06822916666666667,9.811839116028773,0.7310513447432763,0.7786458333333334,0.07450706601466991,0.07935778645833333,1.0651041666666667
9/03/09,12.178756476683938,1.0652617267165192,10.75786393904051,0.7612955465587045,0.8105172413793104,0.08746884205755721,0.8833302447287039,0.06251012145748988,0.06655172413793103,10.098798885978681,0.7146558704453442,0.7608620689655173,0.07076642267206477,0.07534183793103448,1.0646551724137931
10/03/09,11.77319587628866,1.0391264786169245,10.091553230767245,0.7355877616747182,0.7709704641350211,0.08826205641492266,0.8571634530511583,0.062479871175523345,0.06548523206751054,9.71157355570333,0.707890499194847,0.7419409282700422,0.07289143156199678,0.07639760168776372,1.0481012658227848
11/03/09,10.831632653061225,1.0256038647342995,9.939605077438676,0.6766533864541833,0.7390774586597041,0.09468599033816426,0.9176460646151581,0.06247011952191235,0.06823324630113141,9.691466090578455,0.6597609561752987,0.7206266318537858,0.06807648605577689,0.07435682332463012,1.0922541340295908
12/03/09,12.121447028423772,1.0403637170104234,11.054645201503957,0.758447857720291,0.8317375886524823,0.08582834331337325,0.9119905548885168,0.06257073565076798,0.06861702127659575,10.625750418584811,0.7290218270008084,0.799468085106383,0.06860897332255457,0.07523874113475178,1.0966312056737588
13/03/09,11.851282051282052,1.0287113287335856,11.018165503096421,0.7448831587429493,0.8123022847100175,0.08680169152014244,0.9297024115550853,0.06285253827558421,0.06854130052724078,10.710648551582047,0.7240934730056406,0.7896309314586994,0.06760500725221597,0.07372391388400704,1.0905096660808435
16/03/09,12.52116402116402,1.0761709868121874,10.70239165552635,0.7683441558441558,0.8303508771929824,0.08594815825375171,0.8547441465854554,0.061363636363636356,0.0663157894736842,9.944880308684743,0.7139610389610389,0.771578947368421,0.07179181818181818,0.07758554385964912,1.080701754385965
