NCF_r,RCF_r,WTI_r,HH_r,Brent_r,NBP_r
0.001939865,-0.002668447,0.01446393,-0.002728515,0.00082831,0.00257795
-0.001292825,-0.003345604,0.00055571,0.032260862,-0.005812629,0.002277781
-0.001294499,-0.002684565,-0.012953911,-0.018692133,0.000739987,0.008409075
0.00194112,0.006697949,0.004865734,-0.008119124,0.002493421,0.009565606
-0.001293661,0,-0.016185542,0.005420067,-0.011409613,-0.008026337
0.00064704,0.001334223,0.000569044,-0.005420067,0.004282263,0.007370133
-0.00064704,-0.001334223,-0.006754533,-0.02476055,-0.004468865,-0.001832538
-0.005191446,0.036057659,-0.00143287,-0.028250466,0.002609264,0.000276496
0.005838486,-0.00128866,-0.014151861,-0.002869442,-0.005038264,-0.007604748
-0.003239394,-0.015594858,0.018824989,-0.005763705,0.007362225,0.002982324
-0.001298701,-0.002622952,0.026570591,-0.005797118,0.016940195,-0.017919187
0.000649562,-0.007910391,-0.009214939,-0.01464155,-0.005400718,0.003364193
-0.000649562,-0.004643458,-0.003090614,-0.017857617,-0.002297267,0.000489126
-0.00195122,-0.001330672,-0.012173981,0.005988042,-0.004795288,0.004146709
0.001301236,0.000665557,-0.008677878,-0.008995563,-0.006863954,0.01526405
0.002597404,-0.000665557,-0.009237052,-0.015174798,-0.007098853,-0.001849428
0.007751977,0.003986716,0.024727977,0.015174798,0.014332493,-0.000415694
0.008330711,-0.00132714,0.001413561,0.006006024,0.006906423,-0.017981606
0.00127551,0.00132714,0.005540701,0,0.007770047,-0.002550633
0.005719749,0.001325381,0.001029625,0.005970167,0.003454235,0.009153397
-0.003173598,-0.000662471,0.005039204,-0.005970167,0.008223805,0.005790205
0.000635526,0.001324504,0.001395284,0.002989539,-0.006410568,-0.005759219
0.001269841,-0.000662032,-0.004098366,0.032308243,-0.004539272,-0.001008784
-0.003177632,-0.000662471,-0.021128875,0.005763705,0.002272212,0.00230736
-0.001273886,0,-0.00928992,0.008583744,-0.003091474,0.001153867
0.000637146,0.002647255,0.009575866,0.002844952,0.000819262,-0.00050007
-0.002551022,0.001980852,0.014663713,-0.005698021,0.010319635,-0.011032753
0,0,-0.005650797,0.014184635,-0.002795691,0.000192635
-0.002557546,-0.003303604,0.03005017,-0.014184635,0.032256562,0.000441123
0.001918773,-0.001987414,0.00966808,0.011363759,0.019483666,0.001194401
0,0.002649008,-0.015182293,0.011236073,-0.012512568,-0.004370485
0.003826535,0,-0.00489631,-0.002797205,-0.010036302,0.019793104
-0.00063674,0.010526413,0.006369742,0.019418086,0.014541595,0.014213315
-0.019942765,0,-0.012780318,0.010929071,-0.006678545,-0.000414319
0.000649562,0.003919012,0.011214724,0.005420067,0.003041233,0.004336389
0.001297859,-0.007853444,0.019350732,-0.041385216,0.007433693,0.010669814
0.001296176,0.003279767,-0.009081065,0.019526422,-0.020884852,0.008092976
0.000647459,-0.001310616,-0.019715056,0.008253142,-0.021959366,-0.000555046
0.001939865,0.002619517,0.00158044,-0.013793322,0.00224467,0.010516606
0.003868477,0.003264776,0.009890546,-0.00836825,0.010083519,0.006266389
0.001286174,0.003903713,-0.003778284,0.00836825,0.001330908,-0.009975386
-0.00064288,-0.001299545,-0.016476984,0.011049836,-0.024322491,0.004624517
0.009600074,0.010349381,-0.011137444,0.03509132,-0.017227586,-0.015574841
0.00063674,0.005774799,0.026875535,-0.013351333,0.022031148,0.012528359
0,-0.00192123,-0.018369671,0.002684565,-0.016776469,-0.000348881
-0.001911437,-0.003853569,-0.014789803,-0.013495481,0.004220577,0.004423754
0.001274697,0.007692346,-0.010368756,-0.005449605,-0.009752584,-0.010556262
0,0,-0.003867729,-0.019310945,0.004428052,-0.008076957
0.00063674,0.001913876,-0.005245277,-0.019691213,-0.002949855,0.005748445
0,0,0.004082035,-0.008559253,0.008182825,0.001710987
-0.001911437,-0.001913876,-0.002330551,0.005714301,-0.005325022,0.010754181
0.009520859,0.053462078,-0.004872829,-0.008583744,-0.002396315,0.034516624
-0.005066509,-0.012180419,-0.002641234,0.022728251,-0.003975781,-0.001238648
0.015123162,0.011574908,0.019977391,0.019472103,0.011513967,0.000594826
-0.001877935,-0.001818733,-0.008291602,-0.013869848,-0.001741602,0.000508498
0.00250313,0.006049625,0.00521438,-0.002797205,0.004211303,-0.003778169
0.009950331,0.001807774,-0.007346577,0.01390843,0.00200785,0.022326285
-0.003719781,-0.003014775,0.004549642,0.027249642,0.004366819,-0.003277805
0.00495664,-0.001208459,-0.018619244,-0.005390849,-0.010035665,-0.001622571
0,0.001208459,0.014166619,0.010752792,0.024813371,-0.003364559
-0.005577951,-0.004842624,-0.008867293,0,-0.004662013,0.003615343
0.003102702,0.001212856,0.002834386,0.021164811,-0.002159051,-0.001687358
-0.001239926,-0.001212856,-0.012867915,0.002614381,-0.009773833,-0.002017292
-0.00062054,0.004842624,0.01169604,0.002607563,0.008151481,-0.008005324
0.002479852,0.007819589,-0.015956214,-0.023716527,-0.015911596,0.010973383
0.006788054,0.002991327,0.001488169,-0.008032172,0.007578215,0.001865732
-0.004932192,0.00119403,-0.015888418,0.013351333,-0.002732491,-0.001654478
0.003701423,0,-0.016759318,-0.018742182,0.00300533,0.003773866
0.000615574,-0.000596837,-0.007505304,-0.010869672,-0.019929943,0.00376896
0.003072199,0.001789443,-0.002583313,-0.00273598,-0.007542286,0.003398902
-0.000613685,0.00059577,0.007730005,0.01089929,-0.000560957,-0.007344348
0.037944932,0.028766292,0.013663922,-0.021918686,0.024754196,-0.005138722
0.001181335,-0.00173762,-0.00456784,-0.011142177,-0.00548899,-0.010747938
-0.0035482,-0.00581397,-0.015171998,-0.005617992,0.007767207,-0.003626089
-0.002966481,-0.023599915,-0.005385823,0.005617992,-0.009327914,0.026161924
0.002966481,-0.007791469,-0.018129918,-0.034191365,-0.027289237,-0.0097413
-0.005346018,-0.000601866,0.000211484,-0.020498522,0.003016878,0.007408964
0.000595415,0.002405293,-0.012554692,-0.002962965,-0.008508276,0.014435024
0.001784122,0.00896867,0.014244952,0.026355845,-0.000854823,-0.003827044
0.006514681,0.00415801,-0.005185471,0.036883613,-0.017058392,-0.009756086
-0.001772526,-0.003562949,0.003283727,-0.014025475,0.01591749,-0.000417695
-0.001183432,0.000594707,0.006009824,0.022347299,0.012103022,0.010051499
0.000591891,-0.010158438,-0.021355393,0.019152432,-0.005560544,-0.00137931
0,-0.001201923,0.008447893,0,0.012304668,0.007712318
0.000591541,0.003002104,-0.001598551,-0.047165468,0.013169067,0.007788703
0.001772526,0.004784698,0.00042653,0.011299555,-0.000368596,0.014891515
-0.000590493,-0.000596837,-0.008242834,0.041271332,-0.000276536,-0.004190854
-0.000590842,0.001193318,0.003433848,-0.021799228,-0.014392746,-0.006690756
0.000590842,0.007722046,-0.000107129,0,0.010605737,-0.016456601
0,-0.001184133,0.021305592,0.013680104,0.018520746,0.001118466
-0.002957707,0,-0.008637088,0.026811257,0.008773176,0.000867615
0.001184133,-0.004155542,-0.007112934,0.018349139,-0.000450349,-0.006155012
0.000591541,0.004747783,-0.004805904,0.005181359,-0.001081666,0.0068144
0,-0.001184834,-0.014666498,0,0.003870566,0.010107013
0,0.000592593,0.005417131,0,-0.014660896,0.019134398
0.007658358,-0.025804012,0.011388176,-0.005181359,0.015917854,0.00871994
0.011668744,0,0.023438573,-0.002600782,0.01044326,0.023718809
-0.009324077,-0.003654084,0.011825864,0.012936791,-0.006592451,-0.016977509
-0.000585652,0.007900375,0.001751585,0.020356937,-0.008076863,-0.00529547
-0.000585995,0.009038929,0.003493992,0.04434224,0.005660647,-0.01014977
0,0.003592818,-0.003905853,0.021454935,-0.020091174,-0.006884175
-0.001173021,0.011292839,0.01248609,0,-9.14E-05,-0.000964628
0.002929976,0.00648014,-0.010942483,0,0.002921309,-0.004465367
0,0.007604599,-0.000411396,0.037041272,-0.0094336,-0.008877536
-0.000585309,0.001164822,-0.009716843,0.009049836,0.001471265,0.000897021
0.002923124,-0.005252419,0.009408185,-0.053191729,0.014956959,0.007974188
0.000583601,-0.001756955,-0.001957049,-0.002378122,-0.018546966,-0.00261218
0.001166181,-0.001173021,0.006167149,0.011834458,0.010914035,0.003579307
0.001164822,-0.002938586,0.008265775,0,0.006002201,-0.004896247
-0.000582242,0.000588408,0.00718954,0.023256862,0.013329928,-0.002731433
0,-0.001177163,-0.004956264,0.038336149,-0.001880626,-0.001010944
0,0,0.002531775,0,0.003043053,0.003722574
0,0,0.003130525,-0.026907453,0.000714669,0.002867692
0.001164144,0.001765226,0.007633625,-0.013730193,0.00178444,0.001723749
0.015011829,-0.039573509,-0.010460767,0.016000341,-0.008684418,-0.013333558
0,-0.002449481,-0.007408569,-0.022936785,-0.003693532,-0.001128519
-0.001146789,-0.009858367,-0.031351179,0.002317498,-0.027634662,-0.017772702
-0.007486358,-0.01560094,-0.015678287,0.016073825,-0.008291844,-0.004316563
-0.009291588,0.00313972,-0.00578222,0.02474817,-0.001497987,0.006204732
-0.008201569,-0.001882649,0.002038299,0.017621601,0.005792243,-0.006616999
0.002350177,0.028484898,-0.015226254,-0.049226941,-0.001864802,0.010877465
-0.002350177,0.025317808,-0.005893283,-0.049363723,-0.007118134,-0.003753734
-0.014218249,-0.004773279,0.011211002,-0.049392755,0.00805097,-0.012707719
-0.003586376,0.003582093,-0.010226373,0.058985155,-0.004672906,-0.02127313
-0.004200426,-0.001192606,0.007625309,0.039771323,-0.003378065,0.002412478
0.004799049,0.007134394,0.01753393,0.020432039,0.006931463,0.000730368
0,0.001184133,-0.002562461,0.022223137,-0.000373448,0.006421928
0,-0.001776725,0.004480007,-0.035798006,-0.005712428,-0.01381641
-0.013253206,-0.006541802,0.005836489,0.04889863,0.002345107,0.006770328
0.001817632,-0.005384398,0.019281746,0.065080673,0.014325826,-0.006551174
-0.003031224,-0.00120048,0.009091911,0.136575535,-0.00639335,0.007381102
0.003031224,0.00060042,-0.005879639,-0.087011377,0.002784741,0.006751297
-0.004854378,0,-0.008728235,0.090551204,-0.011092065,-0.033587094
0,0,0.017278377,-0.075195816,0.006725854,-0.001104839
0,-0.00060042,-0.001539804,-0.003816799,0.004088085,-0.013782767
-0.000608458,-0.000600781,0.009305246,0.007619084,0.000926784,-0.018153345
0.002431612,0,-0.007150184,-0.04462428,-0.01446258,-0.021957555
-0.039002158,-0.043605311,-0.011444014,0,-0.003389195,-0.018452511
-0.011428696,-0.002514143,0.008261096,0.136997601,-0.002454916,0.002345709
-0.001277955,0.008771986,0.001644061,0.339926471,0.004433342,-0.003964128
0,-0.00124844,0.004507281,-0.162808743,0.008808153,0.018675934
-0.003843695,-0.008153071,0.021636675,-0.153184963,0.021960654,-0.001030072
0.000641643,-0.004417805,0.001399301,0.319681478,-0.008616002,-0.003872471
-0.00902068,0.003157565,-0.001599361,-0.050325084,0.000460172,-0.000552581
0,0.00126024,0.004192878,-0.262622362,0.001011634,0.010936376
0.00064704,-0.003153582,-0.001096437,-0.109844828,-0.000551673,-0.015618977
0.000646621,0.001893342,0.000398843,0.036768848,0.003213813,-0.014209534
0.00322685,-0.008230499,0.021987575,0.045863417,0.012571906,0.009892091
-0.001289491,-0.010866198,0.008932098,0.033901552,9.05E-05,-0.012241988
0.001289491,-0.003218542,-0.002516212,-0.006688988,-0.001540065,-0.002731952
0,-0.001936109,-0.006513414,0.045909701,-0.004088127,-0.007880101
-0.003873472,-0.003235202,0.006222674,-0.025975486,0.007165889,-0.023276009
0.001938611,-0.000648298,-0.009446435,-0.15442484,-0.010265818,-0.002403112
-0.002585651,0,0.007117468,-0.079882772,9.13E-05,-0.008485094
0.002585651,0,-0.00243179,-0.042469227,-0.005126339,0.017606006
0.001290323,0,0.001945904,0.040388061,0.001009036,-0.009721164
-0.011021181,-0.036992329,0.023629954,0.390069423,0.019340504,0.08833175
-0.007853444,-0.014232704,-0.016269858,0.118253071,-0.017233987,-0.059278183
-0.01522704,-0.00136612,-0.018404531,-0.211309094,-0.014189863,-0.006186902
-0.006022099,0.008168868,0.000687724,-0.278437014,0.003150193,0.018706853
-0.000671366,-0.000678196,0.009773338,-0.022751757,0.008291158,0.016814816
-0.024474369,-0.001357773,-0.01400542,-0.023281475,-0.008476189,-0.029081073
0.005490748,0.015504187,-0.010908478,0,0.004339203,-0.011486124
0.00273411,0.007994713,-0.020143697,0.010649728,-0.004894501,0.009123468
0.00883458,0.00132626,0.002844663,-0.06793411,-0.005849327,0.007423866
0.008086297,0.002647255,0.006673432,-0.002270149,0.010928058,0.007813296
0.001341382,0.003299244,-0.008094752,0.037908664,-0.021694441,-0.012344059
-0.000670466,-0.005284028,0.016624231,-0.033373509,0.005163603,-0.00868681
-0.000670916,-0.001325381,0.006275234,0.002259888,-0.008841292,-0.027882551
-0.001343184,-0.002656044,-0.010280045,-0.009070357,0.005652394,-0.010752514
0.001343184,0.002656044,0.002905086,-0.013761685,0.0044055,-0.009864899
0,-0.00066335,0.00079992,0.020572154,-0.001029336,-0.015056974
-0.002688174,-0.003323366,-0.003905668,0.024582243,0.001683817,-0.006570162
0,0,0.009487263,-0.020067563,0.000373797,0.008726489
0.000672721,0,0.00634105,-0.011325149,0.007446744,-0.01546649
0.000672269,0.001330672,0.004729539,0.02474817,0.002223252,-0.01880448
0.002014099,0.030771659,-0.001574029,-0.00445435,-0.002872633,-0.022085616
-0.000670916,-0.006468328,-0.018682845,-0.020293819,-0.020058785,-0.016271159
-0.014194223,-0.011749482,-0.000903206,0,-0.0078894,-0.042860503
0.00271924,0.003931853,0.006903825,0.026967926,0.012894841,0.000655563
-0.001358696,-0.00327547,0.008637433,-0.004444452,0.005355394,-0.003427818
-0.001360544,0.005888143,-0.007242454,0.019846296,-0.008469045,0.064458243
-0.000680967,-0.007858587,0.021084525,-0.002185793,0.017331456,-0.014264953
0,-0.000657678,0.009509096,0.021645867,0.002875031,0.01574429
0.008141158,0.0104713,-0.001739803,0,-0.004827339,0.004522913
0.006734032,-0.001302932,0.002994448,0,-0.001210485,0.012053491
0.000670916,0.003254152,0.00356232,-0.006444705,0.016081677,0.017876193
0.002679171,0.003891055,-0.003369438,0.010718216,-0.003030166,-0.010830604
-0.006711435,0.003231021,9.64E-05,-0.010718216,0.007877663,0.004275784
0,-0.008422466,0.00596041,0,-0.00063889,-0.035990858
0,0,0.000191681,0.025533302,0.003827233,0.000119104
-0.010152371,-0.001302084,-0.025821664,0,-0.006203833,-0.028741126
-0.000680504,0.001302084,-0.002165782,0.010449416,-0.001465336,-0.00549658
-0.000680967,-0.00065083,0.007168489,0,0.011119327,-0.00117399
0.010166133,0.00065083,-0.013297413,0.004149384,-0.006820999,0.001957521
-0.01152946,-0.002605865,0.002772554,-0.023037668,-0.013413155,-0.012019507
0.002044294,-0.006544526,0.004242939,0.012631747,0.007922658,-0.017648025
-0.001362398,-0.014550521,-0.014779816,0.002089865,-0.008385214,-0.022491913
0.002042902,-0.002000668,-0.00380457,0,-0.002872633,-0.004726652
-0.001361471,0.001334223,0.00400441,-0.012605209,0.00767279,0.022559301
0,0,-0.003502981,0,-0.008044054,0
-0.002728515,0.003992021,0.000701579,0.014690715,-0.006145843,-0.023724463
0,-0.005994024,0.012446021,0.00415801,0.009944782,-0.020681414
0.004089985,0.004000005,-0.005357687,-0.010427623,-0.000832678,0.026756046
0,0.001329787,-0.001991636,-0.038466281,-0.001389339,-0.001221595
0.007455134,-0.00332779,0.005665738,-0.01536803,0.004808146,-0.00014669
0.002023609,0.001332445,0.011040033,-0.011123585,0.007626961,-0.013855533
0.001346802,0.002659576,0.00605944,0,0.008658852,-0.01474904
0,0,-0.008709748,-0.011248713,0.002266239,-0.00895802
-0.000673174,-0.000664231,0.00558688,0,-0.006267335,-0.009011086
0,-0.001995345,0.006236014,0.026787316,-0.003468423,0.002527955
0,-0.002666668,-0.00145808,-0.002205073,0.002921576,-0.000721506
0,0.000667334,0.014581882,0.008791265,0.007809702,0.009903358
-0.000673628,0.001999334,-0.002687916,0,-0.001720158,-0.004530975
0.000673628,-0.001332445,0.009376265,-0.037908664,0.001629697,-0.002057522
0,-0.002670229,-0.00219267,0,-0.004715279,-0.041054484
-0.004048589,0,-0.013548129,0.035718083,-0.001910568,-0.032341359
0,0,0.008572995,0.015234245,0.001456002,0.063558592
-0.01911321,-0.000668673,-0.008282817,-0.030704166,-0.005105308,-0.001726626
-0.005528694,-0.007385062,-0.003196593,0,-0.005315262,-0.03776098
0.004149384,-0.000674082,0.002616154,0.028542003,-9.19E-05,-0.006129204
-0.003456623,-0.003377241,-0.000677605,0,-0.003867052,-0.026717403
-0.000692761,-0.012938553,-0.000968805,0.008620743,0.003591329,-0.014336649
0.001385042,-0.002745369,0.001452855,0,-0.001655934,-0.023008833
-0.002078283,0,0.016986158,0.002143624,0.012625968,0.020085323
0.000693241,-0.000687522,-0.000666318,0,-0.004282272,-0.012347367
0,-0.001376463,0.000190422,-0.034861918,0.003918536,0.015010257
-0.001386963,0,0.020355019,0,0.027539077,-0.000105724
0.006226239,0.006179216,0.002980628,0.043390755,-0.00070809,0.062071125
-0.003454235,-0.003428183,-0.005315441,-0.006389798,0.004505507,-0.03908309
-0.003466208,-0.003439976,-0.00290276,0,0.007114342,-0.01256685
-0.000694686,0.001377411,0.004117543,-0.002139038,0.006977178,-0.005678756
0.000694686,-0.002066828,0.008091938,-0.030437132,-0.002175143,-0.004011081
0,-0.001380262,-0.010429371,0,-0.006028062,-0.012247181
0,-0.002073972,-0.00178011,-0.008869238,0.002974891,0.002757802
0,0.002073972,0.003743921,0.019846296,-0.004026969,0.001585781
-0.002085506,-0.000690846,-0.005151512,0,-0.006953947,-0.008736938
-0.014015646,0,-0.000281756,-0.042369771,0.000794667,0.028171224
0.003522371,0.011679968,-0.003670074,0,-0.008331166,-0.015817136
-0.005641764,0.003409482,-9.43E-05,0.018059182,-0.000623192,-0.019269229
0.000706964,-0.002726655,-0.008331804,0,-0.009394781,-0.008636336
-0.009943264,-0.006162293,-0.004001149,-0.036450505,-0.002159828,-0.017102666
-0.000714031,0.001372684,-0.005455864,0,-0.006870394,-0.065813429
-0.001429593,-0.001372684,-0.0012485,-0.030626658,-0.011862535,0.024937698
-0.000715564,-0.005509656,-0.01091851,-0.002395211,-0.006076807,-0.011843423
-0.000716076,0,0.006584705,-0.004807702,0.003595302,-0.007378742
-0.00215131,0,-0.020772116,-0.004830927,-0.018669562,-0.001460238
-0.002155948,0.005509656,0.00246051,0,0.002995696,0.04886344
0,0.000686577,-0.011567681,0,-0.009014146,-0.01529243
-0.008670575,-0.000686577,0.013041086,0.007237667,-0.001604758,0.006355217
0.001450327,0.00205832,0.019055603,-0.029270382,0.019089192,0.025133726
0.001448226,0.000685166,-9.63E-05,0.009852296,-0.006042876,0.015402963
-0.001448226,0.001368926,0.014438268,-0.052842481,0.004094553,-0.032485463
0.001448226,0.002049881,-0.007145269,-0.015625318,-0.003255665,-0.003765403
0.002168414,0.002726655,-0.00748564,0.005235614,0.006500766,0.016510017
0.000721761,0.002040123,-0.010166133,0,-0.00892614,0.018251125
-0.003614026,-0.00135962,0.023752259,0.00780238,0.012253008,0.062470783
0.012234769,0.065176073,0.004267229,-0.005194817,-0.007594035,0.044045235
